gridSize,blue,red,flag,instructionCount
25,2,16,A,93114899
25,2,17,A,118643427
25,2,18,A,119151213
25,2,19,A,111747709
25,2,20,A,126933311
25,2,21,A,145182256
25,2,22,A,151107869
25,2,23,A,144782766
25,2,24,A,170664212
25,2,25,A,181525850
25,3,1,A,7244217
25,3,2,A,8632803
25,3,3,A,11927081
25,3,4,A,14287267
25,3,5,A,16353640
25,3,6,A,24313573
25,3,7,A,31092759
25,3,8,A,37865578
25,3,9,A,42863853
25,3,10,A,50570730
25,3,11,A,61278256
25,3,12,A,64443855
25,3,13,A,71265682
25,3,14,A,80068338
25,3,15,A,96988940
25,3,16,A,95960215
25,3,17,A,122062056
25,3,18,A,122443529
25,3,19,A,114498622
25,3,20,A,130009075
25,3,21,A,148270567
25,3,22,A,154103098
25,3,23,A,147649114
25,3,24,A,173760195
25,3,25,A,184644603
25,4,1,A,9229192
25,4,2,A,10601156
25,4,3,A,13553021
25,4,4,A,16218036
25,4,5,A,18673079
25,4,6,A,26519013
25,4,7,A,33408601
25,4,8,A,40177367
25,4,9,A,45180970
25,4,10,A,52872056
25,4,11,A,63588545
25,4,12,A,66724874
25,4,13,A,73539137
25,4,14,A,82329873
25,4,15,A,99212578
25,4,16,A,98214347
25,4,17,A,124322117
25,4,18,A,124606535
25,4,19,A,116770515
25,4,20,A,132245167
25,4,21,A,150423031
25,4,22,A,156243372
25,4,23,A,149845505
25,4,24,A,175938064
25,4,25,A,186805557
25,5,1,A,16567915
25,5,2,A,17937913
25,5,3,A,20890121
25,5,4,A,23554471
25,5,5,A,25300732
25,5,6,A,33853941
25,5,7,A,40484010
25,5,8,A,46798013
25,5,9,A,51802954
25,5,10,A,59492044
25,5,11,A,70655719
25,5,12,A,72699069
25,5,13,A,79518724
25,5,14,A,88283133
25,5,15,A,105341552
25,5,16,A,103723202
25,5,17,A,130692835
25,5,18,A,130856980
25,5,19,A,122052078
25,5,20,A,138170183
25,5,21,A,156314788
25,5,22,A,161897725
25,5,23,A,155296175
25,5,24,A,181782805
25,5,25,A,192642653
25,6,1,A,19061267
25,6,2,A,20394637
25,6,3,A,23123905
25,6,4,A,25758826
25,6,5,A,28709843
25,6,6,A,35634780
25,6,7,A,42452816
25,6,8,A,50217695
25,6,9,A,55212603
25,6,10,A,62909414
25,6,11,A,71762441
25,6,12,A,76069011
25,6,13,A,82892009
25,6,14,A,91674351
25,6,15,A,108829722
25,6,16,A,106983635
25,6,17,A,134221216
25,6,18,A,134411829
25,6,19,A,125224455
25,6,20,A,141442254
25,6,21,A,159641047
25,6,22,A,165006992
25,6,23,A,158480852
25,6,24,A,184988339
25,6,25,A,195861817
25,7,1,A,26933096
25,7,2,A,28295181
25,7,3,A,31192768
25,7,4,A,33839115
25,7,5,A,35434455
25,7,6,A,44071413
25,7,7,A,51107946
25,7,8,A,56913070
25,7,9,A,61925450
25,7,10,A,69595227
25,7,11,A,81248835
25,7,12,A,82290946
25,7,13,A,89085682
25,7,14,A,97874965
25,7,15,A,114898651
25,7,16,A,112915757
25,7,17,A,140565915
25,7,18,A,140509934
25,7,19,A,131002501
25,7,20,A,147600394
25,7,21,A,165597336
25,7,22,A,171155361
25,7,23,A,164393630
25,7,24,A,191008602
25,7,25,A,201904264
25,8,1,A,33483752
25,8,2,A,34807517
25,8,3,A,37538339
25,8,4,A,40173512
25,8,5,A,43117982
25,8,6,A,50049115
25,8,7,A,56859905
25,8,8,A,64606394
25,8,9,A,69610630
25,8,10,A,77292984
25,8,11,A,86127111
25,8,12,A,90104869
25,8,13,A,96918307
25,8,14,A,105662698
25,8,15,A,122912511
25,8,16,A,120328347
25,8,17,A,148545143
25,8,18,A,148575508
25,8,19,A,138232687
25,8,20,A,155423405
25,8,21,A,173459299
25,8,22,A,178631810
25,8,23,A,171740827
25,8,24,A,198793863
25,8,25,A,209665570
25,9,1,A,42572085
25,9,2,A,43897848
25,9,3,A,46626438
25,9,4,A,49253279
25,9,5,A,52197433
25,9,6,A,59119614
25,9,7,A,65924793
25,9,8,A,73669961
25,9,9,A,78658209
25,9,10,A,86316700
25,9,11,A,95141905
25,9,12,A,96966987
25,9,13,A,103782326
25,9,14,A,112513798
25,9,15,A,130110789
25,9,16,A,126664372
25,9,17,A,156579971
25,9,18,A,156141164
25,9,19,A,144467768
25,9,20,A,162138348
25,9,21,A,179965709
25,9,22,A,184818034
25,9,23,A,177959266
25,9,24,A,205345673
25,9,25,A,216123116
25,10,1,A,48349667
25,10,2,A,49678746
25,10,3,A,52404058
25,10,4,A,55040792
25,10,5,A,57987941
25,10,6,A,64903088
25,10,7,A,71720563
25,10,8,A,79440900
25,10,9,A,84430625
25,10,10,A,92095328
25,10,11,A,100895976
25,10,12,A,102083725
25,10,13,A,108883772
25,10,14,A,117577318
25,10,15,A,135481107
25,10,16,A,131356637
25,10,17,A,162490140
25,10,18,A,161868374
25,10,19,A,148900753
25,10,20,A,167209867
25,10,21,A,185005339
25,10,22,A,189667744
25,10,23,A,182540035
25,10,24,A,210292812
25,10,25,A,221094866
25,11,1,A,59218066
25,11,2,A,60521702
25,11,3,A,63154270
25,11,4,A,65816354
25,11,5,A,68811419
25,11,6,A,75388130
25,11,7,A,82212484
25,11,8,A,90037343
25,11,9,A,94713149
25,11,10,A,102329622
25,11,11,A,110583903
25,11,12,A,113190232
25,11,13,A,119996487
25,11,14,A,128692167
25,11,15,A,146754743
25,11,16,A,141919102
25,11,17,A,173803283
25,11,18,A,173196494
25,11,19,A,159047966
25,11,20,A,178252704
25,11,21,A,195921679
25,11,22,A,200354729
25,11,23,A,193093613
25,11,24,A,221240659
25,11,25,A,231805711
25,12,1,A,68602670
25,12,2,A,69945254
25,12,3,A,72752839
25,12,4,A,75392859
25,12,5,A,77144728
25,12,6,A,85455234
25,12,7,A,92355268
25,12,8,A,98591305
25,12,9,A,103558555
25,12,10,A,111161221
25,12,11,A,122018674
25,12,12,A,119315306
25,12,13,A,126125589
25,12,14,A,134758525
25,12,15,A,152966920
25,12,16,A,147900252
25,12,17,A,180529800
25,12,18,A,179541966
25,12,19,A,164848369
25,12,20,A,184229653
25,12,21,A,201746446
25,12,22,A,205968884
25,12,23,A,198907313
25,12,24,A,226804919
25,12,25,A,237547955
25,13,1,A,72895951
25,13,2,A,74195810
25,13,3,A,76837026
25,13,4,A,79486405
25,13,5,A,82470795
25,13,6,A,89048902
25,13,7,A,95860875
25,13,8,A,103647555
25,13,9,A,108315850
25,13,10,A,115847051
25,13,11,A,124085045
25,13,12,A,126870108
25,13,13,A,133683963
25,13,14,A,142358649
25,13,15,A,160990654
25,13,16,A,154434721
25,13,17,A,187000884
25,13,18,A,187431481
25,13,19,A,171198292
25,13,20,A,191738914
25,13,21,A,209123681
25,13,22,A,213081265
25,13,23,A,205504522
25,13,24,A,234454099
25,13,25,A,245178017
25,14,1,A,77756269
25,14,2,A,79082079
25,14,3,A,81807235
25,14,4,A,84430456
25,14,5,A,87346695
25,14,6,A,94257505
25,14,7,A,101052841
25,14,8,A,108776110
25,14,9,A,113744399
25,14,10,A,121348711
25,14,11,A,130084160
25,14,12,A,129721530
25,14,13,A,136507612
25,14,14,A,145163916
25,14,15,A,163667281
25,14,16,A,157509147
25,14,17,A,191646543
25,14,18,A,190526556
25,14,19,A,174096647
25,14,20,A,194593137
25,14,21,A,212056024
25,14,22,A,215931805
25,14,23,A,208619257
25,14,24,A,237288612
25,14,25,A,247997882
25,15,1,A,90922841
25,15,2,A,92215065
25,15,3,A,94842748
25,15,4,A,97490401
25,15,5,A,100448015
25,15,6,A,107010631
25,15,7,A,113821644
25,15,8,A,121618956
25,15,9,A,126257546
25,15,10,A,133814834
25,15,11,A,142012107
25,15,12,A,143990731
25,15,13,A,150739744
25,15,14,A,159377186
25,15,15,A,178335433
25,15,16,A,171307695
25,15,17,A,204942577
25,15,18,A,205352348
25,15,19,A,187193762
25,15,20,A,208732185
25,15,21,A,226058795
25,15,22,A,229529267
25,15,23,A,222233005
25,15,24,A,251105378
25,15,25,A,261699943
25,16,1,A,94488799
25,16,2,A,95817144
25,16,3,A,98541234
25,16,4,A,101157950
25,16,5,A,104063873
25,16,6,A,110981202
25,16,7,A,117743912
25,16,8,A,125478257
25,16,9,A,130392316
25,16,10,A,137965815
25,16,11,A,146631660
25,16,12,A,144774669
25,16,13,A,151537497
25,16,14,A,160158769
25,16,15,A,179469110
25,16,16,A,171568841
25,16,17,A,208126788
25,16,18,A,206760375
25,16,19,A,187860907
25,16,20,A,209450074
25,16,21,A,226707035
25,16,22,A,229956355
25,16,23,A,222402412
25,16,24,A,251431895
25,16,25,A,262092502
25,17,1,A,95938692
25,17,2,A,97217561
25,17,3,A,99553990
25,17,4,A,102198316
25,17,5,A,104907243
25,17,6,A,110625560
25,17,7,A,117142753
25,17,8,A,124082498
25,17,9,A,128008270
25,17,10,A,135534352
25,17,11,A,142635404
25,17,12,A,152833159
25,17,13,A,159470588
25,17,14,A,167831742
25,17,15,A,179399979
25,17,16,A,183471787
25,17,17,A,196000733
25,17,18,A,203361123
25,17,19,A,199843068
25,17,20,A,215771847
25,17,21,A,233186364
25,17,22,A,241109829
25,17,23,A,234123157
25,17,24,A,256664401
25,17,25,A,266847325
25,18,1,A,115042091
25,18,2,A,116312974
25,18,3,A,118832022
25,18,4,A,121433480
25,18,5,A,124202958
25,18,6,A,130458182
25,18,7,A,137123924
25,18,8,A,144402731
25,18,9,A,148689381
25,18,10,A,156156871
25,18,11,A,163559002
25,18,12,A,170266733
25,18,13,A,177006583
25,18,14,A,185456778
25,18,15,A,204326414
25,18,16,A,194295010
25,18,17,A,222354863
25,18,18,A,226858748
25,18,19,A,209650614
25,18,20,A,234527760
25,18,21,A,251651953
25,18,22,A,253796644
25,18,23,A,244974811
25,18,24,A,276754496
25,18,25,A,287278362
25,19,1,A,126496977
25,19,2,A,127767948
25,19,3,A,130270169
25,19,4,A,132877061
25,19,5,A,135647709
25,19,6,A,141812401
25,19,7,A,148462926
25,19,8,A,155750124
25,19,9,A,159993638
25,19,10,A,167576713
25,19,11,A,174925412
25,19,12,A,181574230
25,19,13,A,188245022
25,19,14,A,196776203
25,19,15,A,215362201
25,19,16,A,204203335
25,19,17,A,233401676
25,19,18,A,237910645
25,19,19,A,219109974
25,19,20,A,245817353
25,19,21,A,262363392
25,19,22,A,263781942
25,19,23,A,254704530
25,19,24,A,287471777
25,19,25,A,298001285
25,20,1,A,131169919
25,20,2,A,132443665
25,20,3,A,135014406
25,20,4,A,137658257
25,20,5,A,140507950
25,20,6,A,146871431
25,20,7,A,153618242
25,20,8,A,161071528
25,20,9,A,165539686
25,20,10,A,173013818
25,20,11,A,180669015
25,20,12,A,182180590
25,20,13,A,188832835
25,20,14,A,197248873
25,20,15,A,218512882
25,20,16,A,205114316
25,20,17,A,241297990
25,20,18,A,244382575
25,20,19,A,220630817
25,20,20,A,245999318
25,20,21,A,262784786
25,20,22,A,264053852
25,20,23,A,255472119
25,20,24,A,287552325
25,20,25,A,297895111
25,21,1,A,131837622
25,21,2,A,133122737
25,21,3,A,135334675
25,21,4,A,137962430
25,21,5,A,140562733
25,21,6,A,146011414
25,21,7,A,152490074
25,21,8,A,158997603
25,21,9,A,162829554
25,21,10,A,170090180
25,21,11,A,177084125
25,21,12,A,186993413
25,21,13,A,193493232
25,21,14,A,201080893
25,21,15,A,210749164
25,21,16,A,219089170
25,21,17,A,227449321
25,21,18,A,234979484
25,21,19,A,235434414
25,21,20,A,245615987
25,21,21,A,262923552
25,21,22,A,271932709
25,21,23,A,269001868
25,21,24,A,285929577
25,21,25,A,294197902
25,22,1,A,143066217
25,22,2,A,144351022
25,22,3,A,146540791
25,22,4,A,149186002
25,22,5,A,151757643
25,22,6,A,157135156
25,22,7,A,163577406
25,22,8,A,170156419
25,22,9,A,173893206
25,22,10,A,181206025
25,22,11,A,188265399
25,22,12,A,198144314
25,22,13,A,204668253
25,22,14,A,212208204
25,22,15,A,221899571
25,22,16,A,230155753
25,22,17,A,238484398
25,22,18,A,246111251
25,22,19,A,245709176
25,22,20,A,256587128
25,22,21,A,273791974
25,22,22,A,282828210
25,22,23,A,279878758
25,22,24,A,296412676
25,22,25,A,304917446
25,23,1,A,151465923
25,23,2,A,152756668
25,23,3,A,155038960
25,23,4,A,157622907
25,23,5,A,160303187
25,23,6,A,165899265
25,23,7,A,172398896
25,23,8,A,179207350
25,23,9,A,183049717
25,23,10,A,190302283
25,23,11,A,197423897
25,23,12,A,207629177
25,23,13,A,214121498
25,23,14,A,222277878
25,23,15,A,233633520
25,23,16,A,235527461
25,23,17,A,249426310
25,23,18,A,256671460
25,23,19,A,249930976
25,23,20,A,269393648
25,23,21,A,285638946
25,23,22,A,293443509
25,23,23,A,285533357
25,23,24,A,308679699
25,23,25,A,318564407
25,24,1,A,152860954
25,24,2,A,154131870
25,24,3,A,156308669
25,24,4,A,158937223
25,24,5,A,161489900
25,24,6,A,166925135
25,24,7,A,173339122
25,24,8,A,179803239
25,24,9,A,183620878
25,24,10,A,190784625
25,24,11,A,197697213
25,24,12,A,207532781
25,24,13,A,214019288
25,24,14,A,221557616
25,24,15,A,231217022
25,24,16,A,239015946
25,24,17,A,247066689
25,24,18,A,254671553
25,24,19,A,256427912
25,24,20,A,265443217
25,24,21,A,282192838
25,24,22,A,291457332
25,24,23,A,288347446
25,24,24,A,304777028
25,24,25,A,312637016
25,25,1,A,179038430
25,25,2,A,180339986
25,25,3,A,182682191
25,25,4,A,185302991
25,25,5,A,187973722
25,25,6,A,193774148
25,25,7,A,200289319
25,25,8,A,207164455
25,25,9,A,211201138
25,25,10,A,218617360
25,25,11,A,225661210
25,25,12,A,235468291
25,25,13,A,242066086
25,25,14,A,250455701
25,25,15,A,263863051
25,25,16,A,256943896
25,25,17,A,279574369
25,25,18,A,286023781
25,25,19,A,270184080
25,25,20,A,298455452
25,25,21,A,313894973
25,25,22,A,316420559
25,25,23,A,306580561
25,25,24,A,338392779
25,25,25,A,348342251
26,1,1,A,1846757
26,1,2,A,3267688
26,1,3,A,7879330
26,1,4,A,10251316
26,1,5,A,15396553
26,1,6,A,19395173
26,1,7,A,24843361
26,1,8,A,31356227
26,1,9,A,39307268
26,1,10,A,47354593
26,1,11,A,54350166
26,1,12,A,64369260
26,1,13,A,70983519
26,1,14,A,86656071
26,1,15,A,92187180
26,1,16,A,98591452
26,1,17,A,103739010
26,1,18,A,122467464
26,1,19,A,123978393
26,1,20,A,131649157
26,1,21,A,140940229
26,1,22,A,156798350
26,1,23,A,158996713
26,1,24,A,186365293
26,1,25,A,200395175
26,1,26,A,208358732
26,2,1,A,3584334
26,2,2,A,5011461
26,2,3,A,9647678
26,2,4,A,11894003
26,2,5,A,17006493
26,2,6,A,21021946
26,2,7,A,26437832
26,2,8,A,32931737
26,2,9,A,40880856
26,2,10,A,48892691
26,2,11,A,55891155
26,2,12,A,65912189
26,2,13,A,72522398
26,2,14,A,88195893
26,2,15,A,93700947
26,2,16,A,100037559
26,2,17,A,105194542
26,2,18,A,123944179
26,2,19,A,125431655
26,2,20,A,133104403
26,2,21,A,142379022
26,2,22,A,158252006
26,2,23,A,160399646
26,2,24,A,187806232
26,2,25,A,201828862
26,2,26,A,209780929
26,3,1,A,7159626
26,3,2,A,8558200
26,3,3,A,12449888
26,3,4,A,15631908
26,3,5,A,20462523
26,3,6,A,24690080
26,3,7,A,29855230
26,3,8,A,36305494
26,3,9,A,44252388
26,3,10,A,52133776
26,3,11,A,59129888
26,3,12,A,69226863
26,3,13,A,75837109
26,3,14,A,91513385
26,3,15,A,96838093
26,3,16,A,102849507
26,3,17,A,108009039
26,3,18,A,126867704
26,3,19,A,128301509
26,3,20,A,135979970
26,3,21,A,145197321
26,3,22,A,161183770
26,3,23,A,163157982
26,3,24,A,190701494
26,3,25,A,204720414
26,3,26,A,212601774
26,4,1,A,12257852
26,4,2,A,13659465
26,4,3,A,17426975
26,4,4,A,20744071
26,4,5,A,24802490
26,4,6,A,29733641
26,4,7,A,33952941
26,4,8,A,40226603
26,4,9,A,48171834
26,4,10,A,55815048
26,4,11,A,62805941
26,4,12,A,73052382
26,4,13,A,79657345
26,4,14,A,95318914
26,4,15,A,100403755
26,4,16,A,106124198
26,4,17,A,111266811
26,4,18,A,130304917
26,4,19,A,131711632
26,4,20,A,139378573
26,4,21,A,148452324
26,4,22,A,164591202
26,4,23,A,166270500
26,4,24,A,194061734
26,4,25,A,208056940
26,4,26,A,215744171
26,5,1,A,21029362
26,5,2,A,22429229
26,5,3,A,26196144
26,5,4,A,29511430
26,5,5,A,32815697
26,5,6,A,38300285
26,5,7,A,41790549
26,5,8,A,47871907
26,5,9,A,55804684
26,5,10,A,63049595
26,5,11,A,70033583
26,5,12,A,80436327
26,5,13,A,87029178
26,5,14,A,102689815
26,5,15,A,107449244
26,5,16,A,112417631
26,5,17,A,117556836
26,5,18,A,136933837
26,5,19,A,138167489
26,5,20,A,145832260
26,5,21,A,154739003
26,5,22,A,171194761
26,5,23,A,172303513
26,5,24,A,200456872
26,5,25,A,214428180
26,5,26,A,221842261
26,6,1,A,24800309
26,6,2,A,26203619
26,6,3,A,29969167
26,6,4,A,33291385
26,6,5,A,36436843
26,6,6,A,42281382
26,6,7,A,45336951
26,6,8,A,51264344
26,6,9,A,59197375
26,6,10,A,66281038
26,6,11,A,73260564
26,6,12,A,83714621
26,6,13,A,90287355
26,6,14,A,105956209
26,6,15,A,110543737
26,6,16,A,114853791
26,6,17,A,119976715
26,6,18,A,139600606
26,6,19,A,140581790
26,6,20,A,148230367
26,6,21,A,157141739
26,6,22,A,173860080
26,6,23,A,174133736
26,6,24,A,202871201
26,6,25,A,216879337
26,6,26,A,223870998
26,7,1,A,30244452
26,7,2,A,31616739
26,7,3,A,34952055
26,7,4,A,38478925
26,7,5,A,42830607
26,7,6,A,47234555
26,7,7,A,53314755
26,7,8,A,59623360
26,7,9,A,67547986
26,7,10,A,73205994
26,7,11,A,80166635
26,7,12,A,91507066
26,7,13,A,98043925
26,7,14,A,113699813
26,7,15,A,117065041
26,7,16,A,120494491
26,7,17,A,125656418
26,7,18,A,145768485
26,7,19,A,146650124
26,7,20,A,154250402
26,7,21,A,162800414
26,7,22,A,180011700
26,7,23,A,179176300
26,7,24,A,208876941
26,7,25,A,222908360
26,7,26,A,229267365
26,8,1,A,38383484
26,8,2,A,39701616
26,8,3,A,42737201
26,8,4,A,46380841
26,8,5,A,50100211
26,8,6,A,54662158
26,8,7,A,60366844
26,8,8,A,66536873
26,8,9,A,75063832
26,8,10,A,83942309
26,8,11,A,90887134
26,8,12,A,100252819
26,8,13,A,105867166
26,8,14,A,121863771
26,8,15,A,127750530
26,8,16,A,128968029
26,8,17,A,134165013
26,8,18,A,154889537
26,8,19,A,155345351
26,8,20,A,162992510
26,8,21,A,171180587
26,8,22,A,189116534
26,8,23,A,187379056
26,8,24,A,217476901
26,8,25,A,231520389
26,8,26,A,237448026
26,9,1,A,40909105
26,9,2,A,42199927
26,9,3,A,44890360
26,9,4,A,48493107
26,9,5,A,51756204
26,9,6,A,55870527
26,9,7,A,60677456
26,9,8,A,66359716
26,9,9,A,74296494
26,9,10,A,82929717
26,9,11,A,87953512
26,9,12,A,97152621
26,9,13,A,102993780
26,9,14,A,115460066
26,9,15,A,125657699
26,9,16,A,136995959
26,9,17,A,142187997
26,9,18,A,157549309
26,9,19,A,162554511
26,9,20,A,170056735
26,9,21,A,179043667
26,9,22,A,192997484
26,9,23,A,193706514
26,9,24,A,224341016
26,9,25,A,238393705
26,9,26,A,244428575
26,10,1,A,47570891
26,10,2,A,48857352
26,10,3,A,51542475
26,10,4,A,55160622
26,10,5,A,58410423
26,10,6,A,62545833
26,10,7,A,67325528
26,10,8,A,73089933
26,10,9,A,80955155
26,10,10,A,89571620
26,10,11,A,94542200
26,10,12,A,103762925
26,10,13,A,109602645
26,10,14,A,122001774
26,10,15,A,132243292
26,10,16,A,143416149
26,10,17,A,148629808
26,10,18,A,164160725
26,10,19,A,169075662
26,10,20,A,176613556
26,10,21,A,185595026
26,10,22,A,199507691
26,10,23,A,199428763
26,10,24,A,230950260
26,10,25,A,244949009
26,10,26,A,250632905
26,11,1,A,63863745
26,11,2,A,65177533
26,11,3,A,68220809
26,11,4,A,71832530
26,11,5,A,75565489
26,11,6,A,80099846
26,11,7,A,85783469
26,11,8,A,91912647
26,11,9,A,100451917
26,11,10,A,109319482
26,11,11,A,116168285
26,11,12,A,125534314
26,11,13,A,131011245
26,11,14,A,146937907
26,11,15,A,153626053
26,11,16,A,152300120
26,11,17,A,157451433
26,11,18,A,179103086
26,11,19,A,179286207
26,11,20,A,186685612
26,11,21,A,194399066
26,11,22,A,213192722
26,11,23,A,209346019
26,11,24,A,241018844
26,11,25,A,255181017
26,11,26,A,259652226
26,12,1,A,70862401
26,12,2,A,72151138
26,12,3,A,75106319
26,12,4,A,78773035
26,12,5,A,82272748
26,12,6,A,86753027
26,12,7,A,92407959
26,12,8,A,98247079
26,12,9,A,106608467
26,12,10,A,115873465
26,12,11,A,122401431
26,12,12,A,131143046
26,12,13,A,136520847
26,12,14,A,151773333
26,12,15,A,160735632
26,12,16,A,159731753
26,12,17,A,164926833
26,12,18,A,188418574
26,12,19,A,186697068
26,12,20,A,194045466
26,12,21,A,201783676
26,12,22,A,222549538
26,12,23,A,215951562
26,12,24,A,248379096
26,12,25,A,262581701
26,12,26,A,266595646
26,13,1,A,80097248
26,13,2,A,81417223
26,13,3,A,84445292
26,13,4,A,88078471
26,13,5,A,91800799
26,13,6,A,96310498
26,13,7,A,101965758
26,13,8,A,108117616
26,13,9,A,116597307
26,13,10,A,125432354
26,13,11,A,132219859
26,13,12,A,141698789
26,13,13,A,147039594
26,13,14,A,162879687
26,13,15,A,168814777
26,13,16,A,165493993
26,13,17,A,170671359
26,13,18,A,193175504
26,13,19,A,192741932
26,13,20,A,200035298
26,13,21,A,207501498
26,13,22,A,227297118
26,13,23,A,221691431
26,13,24,A,254266162
26,13,25,A,268374731
26,13,26,A,272422061
26,14,1,A,85767770
26,14,2,A,87061572
26,14,3,A,89942372
26,14,4,A,93547252
26,14,5,A,96957696
26,14,6,A,101282202
26,14,7,A,106573319
26,14,8,A,112397507
26,14,9,A,120585460
26,14,10,A,129742488
26,14,11,A,135755562
26,14,12,A,144703316
26,14,13,A,149984757
26,14,14,A,164469835
26,14,15,A,174820419
26,14,16,A,173677583
26,14,17,A,178962479
26,14,18,A,203646584
26,14,19,A,201707544
26,14,20,A,209182242
26,14,21,A,215798917
26,14,22,A,237535073
26,14,23,A,229233286
26,14,24,A,263032951
26,14,25,A,277268517
26,14,26,A,280005890
26,15,1,A,90048812
26,15,2,A,91314024
26,15,3,A,93774065
26,15,4,A,97318457
26,15,5,A,100218923
26,15,6,A,103902790
26,15,7,A,108496830
26,15,8,A,113873365
26,15,9,A,121215243
26,15,10,A,128862124
26,15,11,A,133105374
26,15,12,A,142439376
26,15,13,A,146348392
26,15,14,A,157467473
26,15,15,A,167224762
26,15,16,A,181456198
26,15,17,A,186973495
26,15,18,A,194145353
26,15,19,A,202692647
26,15,20,A,210170483
26,15,21,A,220485603
26,15,22,A,228860385
26,15,23,A,244340957
26,15,24,A,261040555
26,15,25,A,270339774
26,15,26,A,288011737
26,16,1,A,100635791
26,16,2,A,101905402
26,16,3,A,104352173
26,16,4,A,107905013
26,16,5,A,110777584
26,16,6,A,114400817
26,16,7,A,119036338
26,16,8,A,124360868
26,16,9,A,131713132
26,16,10,A,139303331
26,16,11,A,143577638
26,16,12,A,152716891
26,16,13,A,156698152
26,16,14,A,167760231
26,16,15,A,177526901
26,16,16,A,191684465
26,16,17,A,197371735
26,16,18,A,204303559
26,16,19,A,212846699
26,16,20,A,220589216
26,16,21,A,230795670
26,16,22,A,239000039
26,16,23,A,254486115
26,16,24,A,271188828
26,16,25,A,280211450
26,16,26,A,298008899
26,17,1,A,115648943
26,17,2,A,116948434
26,17,3,A,119707462
26,17,4,A,123305773
26,17,5,A,126614280
26,17,6,A,130765537
26,17,7,A,135784379
26,17,8,A,141418540
26,17,9,A,149384634
26,17,10,A,158348349
26,17,11,A,163722135
26,17,12,A,172696807
26,17,13,A,178295332
26,17,14,A,191707042
26,17,15,A,201424751
26,17,16,A,207485326
26,17,17,A,212758434
26,17,18,A,233800122
26,17,19,A,235374650
26,17,20,A,242527090
26,17,21,A,249186083
26,17,22,A,267520835
26,17,23,A,258943079
26,17,24,A,296002910
26,17,25,A,309949822
26,17,26,A,309956386
26,18,1,A,119910900
26,18,2,A,121203961
26,18,3,A,123860084
26,18,4,A,127471609
26,18,5,A,130686947
26,18,6,A,134751446
26,18,7,A,139495034
26,18,8,A,145157388
26,18,9,A,152951330
26,18,10,A,161500710
26,18,11,A,166421467
26,18,12,A,175602437
26,18,13,A,181186380
26,18,14,A,193449842
26,18,15,A,203607496
26,18,16,A,213535772
26,18,17,A,219083831
26,18,18,A,234829843
26,18,19,A,239951295
26,18,20,A,247047121
26,18,21,A,255315280
26,18,22,A,269584029
26,18,23,A,264294830
26,18,24,A,300218384
26,18,25,A,314559843
26,18,26,A,317255570
26,19,1,A,130858350
26,19,2,A,132151550
26,19,3,A,134620766
26,19,4,A,138204162
26,19,5,A,141188312
26,19,6,A,144933544
26,19,7,A,149633200
26,19,8,A,154850640
26,19,9,A,162306051
26,19,10,A,170437534
26,19,11,A,174647107
26,19,12,A,183942112
26,19,13,A,188734431
26,19,14,A,199785741
26,19,15,A,209551089
26,19,16,A,223572555
26,19,17,A,229577558
26,19,18,A,236613152
26,19,19,A,245303336
26,19,20,A,252656072
26,19,21,A,263412422
26,19,22,A,271737612
26,19,23,A,282172556
26,19,24,A,304923746
26,19,25,A,315088957
26,19,26,A,331895636
26,20,1,A,135653632
26,20,2,A,136898199
26,20,3,A,139284001
26,20,4,A,142782825
26,20,5,A,145524981
26,20,6,A,148993800
26,20,7,A,153557715
26,20,8,A,158653191
26,20,9,A,165838084
26,20,10,A,173058833
26,20,11,A,177169355
26,20,12,A,186229295
26,20,13,A,189793882
26,20,14,A,200480538
26,20,15,A,209816659
26,20,16,A,223586350
26,20,17,A,228379329
26,20,18,A,235925972
26,20,19,A,244625484
26,20,20,A,252422266
26,20,21,A,261454971
26,20,22,A,268847813
26,20,23,A,286210250
26,20,24,A,299659381
26,20,25,A,309227068
26,20,26,A,327003518
26,21,1,A,154671039
26,21,2,A,155955098
26,21,3,A,158409407
26,21,4,A,161999371
26,21,5,A,164952973
26,21,6,A,168692644
26,21,7,A,173384885
26,21,8,A,178615645
26,21,9,A,186052348
26,21,10,A,194076546
26,21,11,A,198283323
26,21,12,A,207415453
26,21,13,A,212355920
26,21,14,A,223304155
26,21,15,A,232886327
26,21,16,A,246824207
26,21,17,A,253008078
26,21,18,A,260073727
26,21,19,A,268610675
26,21,20,A,276337766
26,21,21,A,286709324
26,21,22,A,295031509
26,21,23,A,305327180
26,21,24,A,328083960
26,21,25,A,338055858
26,21,26,A,354535345
26,22,1,A,147128867
26,22,2,A,148384227
26,22,3,A,150748260
26,22,4,A,154251330
26,22,5,A,156985453
26,22,6,A,160485197
26,22,7,A,165018776
26,22,8,A,170172890
26,22,9,A,177315869
26,22,10,A,184440591
26,22,11,A,188597439
26,22,12,A,197670551
26,22,13,A,201107218
26,22,14,A,211715401
26,22,15,A,221002098
26,22,16,A,234655856
26,22,17,A,239429110
26,22,18,A,246938031
26,22,19,A,255547147
26,22,20,A,263009236
26,22,21,A,272318518
26,22,22,A,279420093
26,22,23,A,296508789
26,22,24,A,309982341
26,22,25,A,319273961
26,22,26,A,336680221
26,23,1,A,170402058
26,23,2,A,171697572
26,23,3,A,174153927
26,23,4,A,177696382
26,23,5,A,180655473
26,23,6,A,184316709
26,23,7,A,189109225
26,23,8,A,194185005
